key,label_version,is_economic,primary_topic,relevance,sentiment,is_ad,is_digest,is_foreign
@kunuzofficial|173904,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173906,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173907,v2,1,business,0.4,0.0,0,0,0
@kunuzofficial|173908,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173909,v2,1,energy_utility,0.8,0.6,0,0,0
@daryo|136455,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136456,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136457,v2,1,trade,0.8,0.5,0,0,0
@daryo|136458,v2,1,energy_utility,0.8,0.4,0,0,0
@daryo|136459,v2,1,business,0.9,0.7,1,0,0
@daryo|136460,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136461,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136462,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136463,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136464,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136465,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136466,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136467,v2,1,banking_finance,0.9,0.0,0,0,0
@daryo|136468,v2,1,business,0.8,0.0,0,0,0
@daryo|136469,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136470,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136471,v2,1,macro,0.85,0.0,0,0,0
@daryo|136472,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136473,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136474,v2,1,business,0.7,0.5,0,0,0
@daryo|136476,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136477,v2,1,business,0.6,0.0,0,0,0
@daryo|136478,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136479,v2,1,currency_fx,0.9,-0.6,0,0,0
@daryo|136480,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136481,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136482,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136483,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136484,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136485,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64087,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64088,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64089,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64090,v2,1,banking_finance,0.8,0.2,1,0,0
@gazetauz|64091,v2,1,fiscal,0.9,0.1,0,0,0
@gazetauz|64092,v2,1,fiscal,0.9,0.1,0,0,0
@gazetauz|64093,v2,1,fiscal,0.8,0.1,0,0,0
@gazetauz|64094,v2,1,trade,0.8,0.1,0,0,0
@gazetauz|64095,v2,1,business,0.7,0.1,1,0,0
@gazetauz|64096,v2,1,fiscal,0.9,0.1,0,0,0
@gazetauz|64097,v2,1,business,0.8,0.2,0,0,0
@gazetauz|64098,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64099,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64100,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64101,v2,1,business,0.8,0.3,0,0,0
@gazetauz|64102,v2,1,business,0.8,0.3,0,0,0
@gazetauz|64103,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64104,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64105,v2,1,trade,0.8,0.3,0,0,0
@gazetauz|64106,v2,1,trade,0.8,0.3,0,0,0
@gazetauz|64107,v2,1,currency_fx,0.9,-0.6,0,0,0
@gazetauz|64108,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64109,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64110,v2,1,energy_utility,0.7,0.5,0,0,0
@gazetauz|64111,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64112,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64113,v2,1,business,0.8,0.6,0,0,0
@gazetauz|64114,v2,1,fiscal,0.8,0.0,0,0,0
@kunuzofficial|173920,v2,1,business,0.9,0.7,1,0,0
@kunuzofficial|173921,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173948,v2,0,non_economic,0.0,0.0,0,0,0
@spotuz|39880,v2,1,banking_finance,0.9,0.6,0,0,0
@spotuz|39881,v2,1,banking_finance,0.8,0.5,0,0,0
@spotuz|39882,v2,1,energy_utility,0.9,0.7,0,0,0
@spotuz|39883,v2,1,fiscal,0.8,0.6,0,0,0
@spotuz|39884,v2,1,business,0.7,0.2,0,0,0
@spotuz|39885,v2,1,fiscal,0.8,0.5,0,0,0
@spotuz|39886,v2,1,fiscal,0.9,0.6,0,0,0
@spotuz|39887,v2,1,business,0.8,0.6,0,0,0
@spotuz|39888,v2,1,trade,0.8,0.5,0,0,0
@spotuz|39889,v2,1,construction_realty,0.8,0.2,0,0,0
@spotuz|39890,v2,1,banking_finance,0.7,0.1,0,0,0
@spotuz|39891,v2,1,energy_utility,0.6,0.0,0,0,0
@spotuz|39892,v2,0,non_economic,0.0,0.0,0,0,0
@spotuz|39893,v2,0,non_economic,0.0,0.0,0,0,0
@spotuz|39894,v2,1,trade,0.7,0.0,0,0,0
@spotuz|39895,v2,1,currency_fx,0.9,-0.6,0,0,0
@spotuz|39896,v2,1,banking_finance,0.8,0.0,0,0,0
@spotuz|39897,v2,1,energy_utility,0.8,0.0,0,0,0
@spotuz|39898,v2,1,banking_finance,0.7,0.1,0,0,0
@spotuz|39899,v2,0,non_economic,0.0,0.0,0,0,1
@spotuz|39900,v2,1,trade,0.7,0.5,0,0,0
@spotuz|39901,v2,1,energy_utility,0.8,0.6,0,0,0
@spotuz|39902,v2,1,labour_income,0.6,0.5,1,0,0
@spotuz|39903,v2,1,trade,0.9,0.7,0,0,0
@spotuz|39904,v2,1,trade,0.6,-0.4,0,0,0
@uzdaily|84339,v2,1,trade,0.5,0.3,0,0,0
@uzdaily|84340,v2,1,trade,0.8,0.6,0,0,0
@uzdaily|84341,v2,1,business,0.7,0.6,0,0,0
@uzdaily|84342,v2,1,trade,0.8,0.6,0,0,0
@uzdaily|84343,v2,1,trade,0.9,0.3,0,0,0
@uzdaily|84344,v2,1,labour_income,0.6,0.0,0,0,0
@uzdaily|84345,v2,1,business,0.5,0.0,0,0,0
@uzdaily|84346,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84347,v2,1,trade,0.8,0.4,0,0,0
@uzdaily|84348,v2,1,trade,0.8,0.4,0,0,0
@uzdaily|84349,v2,1,business,0.7,0.3,0,0,0
@uzdaily|84350,v2,1,fiscal,0.8,0.3,0,0,0
@uzdaily|84351,v2,1,trade,0.7,0.0,0,0,0
@uzdaily|84352,v2,1,energy_utility,0.9,0.4,0,0,0
@uzdaily|84353,v2,1,business,0.8,0.6,0,0,0
@uzdaily|84354,v2,1,business,0.8,0.6,0,0,0
@uzdaily|84355,v2,1,business,0.8,0.6,0,0,0
@uzdaily|84356,v2,1,fiscal,0.9,0.0,0,0,0
@uzdaily|84357,v2,1,trade,0.8,0.5,0,0,0
@uzdaily|84358,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84359,v2,1,business,0.8,0.5,0,0,0
@uzdaily|84360,v2,1,fiscal,0.9,0.6,0,0,0
@uzdaily|84361,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84362,v2,1,fiscal,0.8,0.5,0,0,0
@uzdaily|84363,v2,1,business,0.8,0.0,0,0,0
@uzdaily|84364,v2,1,trade,0.7,0.0,0,0,0
@uzdaily|84365,v2,1,business,0.6,0.0,0,0,0
@uzdaily|84366,v2,1,fiscal,0.9,0.7,0,0,0
@uzdaily|84367,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84368,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84369,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84370,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84371,v2,1,trade,0.8,0.0,0,0,0
@uzdaily|84372,v2,1,prices_inflation,0.8,0.0,0,0,0
@uzdaily|84373,v2,1,business,0.8,0.6,0,0,0
@uzdaily|84374,v2,1,business,0.7,0.0,0,0,0
@uzdaily|84375,v2,1,trade,0.8,0.6,0,0,0
@uzdaily|84376,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84377,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84378,v2,1,business,0.6,0.6,0,0,0
@uzdaily|84379,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84380,v2,1,fiscal,0.7,0.6,0,0,0
@uzdaily|84381,v2,1,trade,0.8,0.6,0,0,0
@uzdaily|84382,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84383,v2,1,trade,0.8,0.6,0,0,0
@uzdaily|84384,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84385,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84386,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84387,v2,1,business,0.7,0.5,0,0,0
@uzdaily|84388,v2,1,business,0.8,0.6,0,0,0
@uzdaily|84389,v2,1,business,0.7,0.5,0,0,0
@uzdaily|84390,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84391,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84392,v2,1,construction_realty,0.8,-0.5,0,0,0
@uzdaily|84393,v2,1,trade,0.9,0.8,0,0,0
@uzdaily|84394,v2,1,labour_income,0.6,-0.5,0,0,0
@uzdaily|84395,v2,1,labour_income,0.7,0.6,0,0,0
@uzdaily|84396,v2,1,energy_utility,0.8,0.7,0,0,0
@uzdaily|84397,v2,1,energy_utility,0.8,0.7,0,0,0
@uzdaily|84398,v2,1,trade,0.7,0.6,0,0,0
@uzdaily|84399,v2,1,business,0.6,0.4,0,0,0
@uzdaily|84400,v2,1,trade,0.8,0.7,0,0,0
@uzdaily|84401,v2,1,trade,0.8,0.7,0,0,0
@uzdaily|84402,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84403,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84404,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84405,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84406,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136486,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136487,v2,1,trade,0.9,0.6,0,0,0
@daryo|136488,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136489,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136490,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136491,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136492,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136493,v2,0,non_economic,0.0,0.0,0,1,0
@gazetauz|64085,v2,0,non_economic,0.0,0.0,1,0,0
@gazetauz|64086,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136494,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136495,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136496,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136497,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136498,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136499,v2,1,fiscal,0.8,0.6,0,0,0
@daryo|136500,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136501,v2,1,macro,0.7,-0.5,0,0,0
@daryo|136502,v2,1,energy_utility,0.6,-0.4,0,0,0
@daryo|136503,v2,1,banking_finance,0.7,-0.5,0,0,0
@daryo|136504,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136505,v2,1,construction_realty,0.8,0.6,0,0,0
@daryo|136506,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136507,v2,1,business,0.7,-0.5,0,0,0
@daryo|136508,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136509,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136510,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136511,v2,1,business,0.6,0.5,1,0,0
@daryo|136512,v2,1,macro,0.9,0.7,0,0,0
@daryo|136513,v2,1,banking_finance,0.8,0.6,1,0,0
@daryo|136514,v2,1,business,0.9,0.7,0,0,0
@daryo|136515,v2,1,currency_fx,0.9,0.6,0,0,0
@daryo|136516,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136517,v2,1,labour_income,0.9,0.6,0,0,0
@daryo|136518,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136519,v2,1,fiscal,0.9,0.6,0,0,0
@daryo|136520,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136521,v2,1,construction_realty,0.5,0.0,0,0,0
@daryo|136522,v2,1,banking_finance,0.6,0.5,0,0,0
@daryo|136523,v2,0,non_economic,0.0,0.0,0,0,1
@gazetauz|64119,v2,1,energy_utility,0.8,0.6,0,0,0
@gazetauz|64120,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64121,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64122,v2,1,macro,0.9,0.7,0,0,0
@gazetauz|64123,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64124,v2,1,banking_finance,0.8,0.4,1,0,0
@gazetauz|64125,v2,1,fiscal,0.9,0.6,0,0,0
@gazetauz|64126,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64127,v2,1,currency_fx,0.9,0.6,0,0,0
@gazetauz|64128,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64129,v2,1,labour_income,0.8,0.6,0,0,0
@gazetauz|64130,v2,1,trade,0.9,0.7,0,0,0
@gazetauz|64131,v2,1,business,0.8,0.6,0,0,0
@gazetauz|64132,v2,1,construction_realty,0.7,0.5,0,0,0
@gazetauz|64133,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173922,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173923,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173924,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173925,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173928,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173929,v2,0,non_economic,0.0,0.0,0,1,1
@kunuzofficial|173930,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173934,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173935,v2,1,fiscal,0.9,0.5,0,0,0
@kunuzofficial|173936,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173937,v2,1,business,0.8,0.6,0,0,0
@kunuzofficial|173939,v2,1,banking_finance,0.8,0.6,0,0,0
@kunuzofficial|173940,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173941,v2,1,fiscal,0.7,0.0,0,0,0
@kunuzofficial|173942,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173943,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173944,v2,1,energy_utility,0.8,0.0,0,0,0
@kunuzofficial|173945,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173946,v2,0,non_economic,0.0,0.0,0,0,1
@kunuzofficial|173947,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173951,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173952,v2,0,non_economic,0.0,0.0,0,0,1
@kunuzofficial|173953,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173954,v2,0,non_economic,0.0,0.0,0,0,1
@kunuzofficial|173955,v2,1,fiscal,0.7,0.0,0,0,0
@kunuzofficial|173968,v2,1,business,0.8,0.3,0,0,0
@kunuzofficial|173969,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173970,v2,1,trade,0.8,0.0,0,0,0
@kunuzofficial|173971,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173972,v2,0,non_economic,0.0,0.0,0,0,0
@spotuz|39905,v2,0,non_economic,0.0,0.0,1,0,0
@spotuz|39906,v2,0,non_economic,0.0,0.0,0,0,0
@spotuz|39907,v2,1,business,0.8,0.5,0,0,0
@spotuz|39908,v2,1,trade,0.7,0.0,0,0,0
@spotuz|39909,v2,1,trade,0.7,0.4,0,0,0
@spotuz|39910,v2,1,construction_realty,0.8,0.0,0,0,0
@spotuz|39911,v2,1,fiscal,0.9,0.6,0,0,0
@spotuz|39912,v2,0,non_economic,0.0,0.0,0,0,0
@spotuz|39913,v2,1,energy_utility,0.85,0.5,0,0,0
@spotuz|39914,v2,1,business,0.7,-0.4,0,0,0
@spotuz|39915,v2,1,fiscal,0.8,0.4,0,0,0
@spotuz|39916,v2,1,labour_income,0.8,0.2,1,0,0
@spotuz|39917,v2,1,currency_fx,0.95,0.6,0,0,0
@spotuz|39918,v2,1,labour_income,0.7,0.5,0,0,0
@spotuz|39919,v2,0,non_economic,0.0,0.0,0,0,0
@spotuz|39920,v2,1,business,0.8,0.6,0,0,0
@spotuz|39921,v2,1,business,0.7,0.5,0,0,0
@spotuz|39922,v2,1,business,0.6,0.4,0,0,0
@spotuz|39923,v2,1,fiscal,0.9,-0.5,0,0,0
@uzdaily|84407,v2,1,macro,0.8,0.6,0,0,0
@uzdaily|84408,v2,0,non_economic,0.0,0.0,0,0,1
@uzdaily|84409,v2,1,business,0.7,0.5,0,0,0
@uzdaily|84410,v2,1,trade,0.9,0.6,0,0,0
@uzdaily|84411,v2,1,fiscal,0.8,0.5,0,0,0
@uzdaily|84412,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84413,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84414,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84415,v2,1,trade,0.9,0.6,0,0,0
@uzdaily|84416,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84417,v2,1,business,0.8,0.6,0,0,0
@uzdaily|84418,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84419,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84420,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84421,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84422,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84423,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84424,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84425,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84426,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84427,v2,1,trade,0.8,0.6,0,0,0
@uzdaily|84428,v2,1,fiscal,0.8,0.6,0,0,0
@uzdaily|84429,v2,1,energy_utility,0.6,0.4,0,0,0
@uzdaily|84430,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84431,v2,1,fiscal,0.7,0.5,0,0,0
@uzdaily|84432,v2,1,labour_income,0.8,0.5,0,0,0
@uzdaily|84433,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84434,v2,0,non_economic,0.0,0.0,0,0,1
@uzdaily|84435,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84436,v2,1,energy_utility,0.8,-0.5,0,0,0
@uzdaily|84437,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84438,v2,1,fiscal,0.9,0.6,0,0,0
@uzdaily|84439,v2,1,banking_finance,0.9,0.5,0,0,0
@uzdaily|84440,v2,1,macro,0.6,0.0,0,0,0
@uzdaily|84441,v2,1,business,0.7,0.4,0,0,0
@uzdaily|84442,v2,1,business,0.8,0.5,0,0,0
@uzdaily|84443,v2,1,energy_utility,0.9,0.0,0,0,0
@uzdaily|84444,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84445,v2,1,business,0.8,0.5,0,0,0
@uzdaily|84446,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84447,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84448,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84449,v2,1,business,0.7,0.4,0,0,0
@uzdaily|84450,v2,1,business,0.8,0.5,0,0,0
@uzdaily|84451,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84452,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84453,v2,1,labour_income,0.8,0.0,0,0,0
@uzdaily|84454,v2,1,labour_income,0.9,0.6,0,0,0
@uzdaily|84455,v2,1,labour_income,0.7,0.5,0,0,0
@uzdaily|84456,v2,1,prices_inflation,0.5,0.0,0,0,0
@uzdaily|84457,v2,1,trade,0.8,-0.6,0,0,0
@uzdaily|84458,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84459,v2,0,non_economic,0.0,0.0,0,0,0
@uzdaily|84460,v2,1,business,0.6,0.0,0,0,0
@uzdaily|84461,v2,1,labour_income,0.6,0.0,0,0,0
@uzdaily|84462,v2,1,labour_income,0.7,0.0,0,0,0
@uzdaily|84463,v2,0,non_economic,0.0,0.0,0,0,1
@uzdaily|84464,v2,0,non_economic,0.0,0.0,0,0,1
@kunuzofficial|173956,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173957,v2,1,trade,0.9,0.7,0,0,0
@kunuzofficial|173959,v2,0,non_economic,0.0,0.0,0,1,0
@kunuzofficial|173960,v2,1,trade,0.8,0.5,0,0,0
@kunuzofficial|173961,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173962,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173963,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173964,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173966,v2,1,banking_finance,0.8,0.6,1,0,0
@kunuzofficial|173967,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136536,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136537,v2,1,banking_finance,0.8,0.5,0,0,0
@daryo|136538,v2,1,construction_realty,0.9,0.6,0,0,0
@daryo|136539,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136540,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136541,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136542,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136543,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136544,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136545,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136546,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136547,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136548,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136549,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136550,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136551,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136552,v2,1,labour_income,0.8,0.6,0,0,0
@daryo|136553,v2,1,currency_fx,0.7,0.0,0,0,0
@daryo|136554,v2,1,business,0.7,0.3,0,0,0
@daryo|136555,v2,1,banking_finance,0.8,0.5,0,0,0
@daryo|136556,v2,1,business,0.8,0.6,0,0,0
@daryo|136557,v2,1,currency_fx,0.9,0.6,0,0,0
@daryo|136558,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136559,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136560,v2,0,non_economic,0.0,0.0,1,0,0
@daryo|136561,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136562,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136563,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136564,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136565,v2,1,prices_inflation,0.8,-0.6,0,0,0
@daryo|136566,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136567,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136568,v2,1,energy_utility,0.8,0.5,0,0,0
@daryo|136569,v2,0,non_economic,0.0,0.0,0,0,1
@daryo|136570,v2,1,business,0.6,0.3,0,0,0
@daryo|136571,v2,0,non_economic,0.0,0.0,0,0,0
@daryo|136572,v2,0,non_economic,0.0,0.0,0,1,0
@gazetauz|64115,v2,0,non_economic,0.0,0.0,0,0,1
@gazetauz|64116,v2,0,non_economic,0.0,0.0,0,0,1
@gazetauz|64117,v2,1,energy_utility,0.7,-0.5,0,0,0
@gazetauz|64118,v2,0,non_economic,0.0,0.0,1,0,0
@gazetauz|64134,v2,0,non_economic,0.0,0.0,0,0,1
@gazetauz|64135,v2,0,non_economic,0.0,0.0,1,0,0
@gazetauz|64136,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64137,v2,1,construction_realty,0.6,0.0,0,0,0
@gazetauz|64138,v2,1,business,0.6,0.0,0,0,0
@gazetauz|64139,v2,1,business,0.7,0.0,0,0,0
@gazetauz|64140,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64141,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64142,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64143,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64144,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64145,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64146,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64147,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64148,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64149,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64150,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64151,v2,1,energy_utility,0.6,0.0,0,0,0
@gazetauz|64152,v2,1,banking_finance,0.9,0.2,0,0,0
@gazetauz|64153,v2,1,banking_finance,0.9,0.6,0,0,0
@gazetauz|64154,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64155,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64156,v2,1,labour_income,0.7,0.5,0,0,0
@gazetauz|64157,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64158,v2,1,prices_inflation,0.9,-0.6,0,0,0
@gazetauz|64159,v2,0,non_economic,0.0,0.0,0,0,1
@gazetauz|64160,v2,1,construction_realty,0.9,0.6,0,0,0
@gazetauz|64161,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64162,v2,0,non_economic,0.0,0.0,0,0,0
@gazetauz|64163,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173976,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173977,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173978,v2,1,banking_finance,0.8,0.2,1,0,0
@kunuzofficial|173979,v2,1,labour_income,0.9,0.6,0,0,0
@kunuzofficial|173981,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173982,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173983,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173986,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173987,v2,0,non_economic,0.0,0.0,0,0,0
@kunuzofficial|173988,v2,0,non_economic,0.0,0.0,0,0,1
@kunuzofficial|173989,v2,0,non_economic,0.0,0.0,0,0,1
@kunuzofficial|173990,v2,0,non_economic,0.0,0.0,0,1,1
@kunuzofficial|173991,v2,0,non_economic,0.0,0.0,0,0,1
@kunuzofficial|173992,v2,0,non_economic,0.0,0.0,0,0,1
@kunuzofficial|173993,v2,0,non_economic,0.0,0.0,0,0,1
@kunuzofficial|173994,v2,0,non_economic,0.0,0.0,0,0,1
@kunuzofficial|173997,v2,0,non_economic,0.0,0.0,0,0,1
